171.978610,0.224086
171.978610,0.224086
17.426901,0.362801
17.426901,0.362801
17.426901,0.362801
17.426901,0.362801
18.139535,0.544304
18.139535,0.544304
16.896552,0.671815
16.896552,0.671815
16.540541,0.777311
16.540541,0.777311
19.827214,0.734921
19.827214,0.734921
30.535714,0.505263
30.535714,0.505263
36.092664,0.416667
36.092664,0.416667
36.092664,0.416667
36.092664,0.416667
41.478473,0.367902
41.478473,0.367902
42.552832,0.358051
42.552832,0.358051
39.185841,0.395658
39.185841,0.395658
25.804749,0.588509
25.804749,0.588509
19.245283,0.411491
19.245283,0.411491
19.245283,0.411491
19.245283,0.411491
156.529412,0.128983
156.529412,0.128983
18.818565,0.757996
18.818565,0.757996
22.262069,0.699807
22.262069,0.699807
22.262069,0.699807
22.262069,0.699807
42.511985,0.361650
42.511985,0.361650
17.142857,0.780488
17.142857,0.780488
178.649289,0.238015
178.649289,0.238015
20.040120,0.630215
20.040120,0.630215
20.040120,0.630215
20.040120,0.630215
14.578896,0.862991
14.578896,0.862991
17.492537,0.780280
17.492537,0.780280
39.781962,0.409497
39.781962,0.409497
14.569191,0.835333
14.569191,0.835333
60.000000,0.089002
60.000000,0.089002
16.875000,0.812698
16.875000,0.812698
18.987342,0.740047
18.987342,0.740047
18.987342,0.740047
18.987342,0.740047
15.337904,0.819422
15.337904,0.819422
13.752535,0.818937
13.752535,0.818937
15.432873,0.759048
15.432873,0.759048
30.089021,0.587108
30.089021,0.587108
42.527076,0.407953
42.527076,0.407953
42.125931,0.399621
42.125931,0.399621
35.565611,0.482007
35.565611,0.482007
35.565611,0.482007
35.565611,0.482007
14.813187,0.847826
14.813187,0.847826
170.900474,0.222222
170.900474,0.222222
170.900474,0.222222
170.900474,0.222222
16.090226,0.756637
16.090226,0.756637
16.734694,0.797468
16.734694,0.797468
14.736842,0.824593
14.736842,0.824593
23.462133,0.739429
23.462133,0.739429
31.854200,0.587888
31.854200,0.587888
31.854200,0.587888
31.854200,0.587888
40.347072,0.439048
40.347072,0.439048
39.795550,0.421226
39.795550,0.421226
40.417178,0.414337
40.417178,0.414337
39.108979,0.427108
39.108979,0.427108
28.894536,0.556577
28.894536,0.556577
27.567568,0.284615
27.567568,0.284615
27.567568,0.284615
27.567568,0.284615
178.925234,0.288669
178.925234,0.288669
190.042918,0.402071
190.042918,0.402071
190.042918,0.402071
202.462562,0.523976
202.462562,0.523976
202.462562,0.523976
205.649718,0.506196
205.649718,0.506196
214.100719,0.202920
214.100719,0.202920
35.195531,0.473545
35.195531,0.473545
39.350943,0.446429
39.350943,0.446429
47.518574,0.348344
47.518574,0.348344
51.799544,0.322162
51.799544,0.322162
52.163265,0.314748
52.163265,0.314748
52.149533,0.279191
52.149533,0.279191
175.800000,0.233100
175.800000,0.233100
175.800000,0.233100
175.800000,0.233100
188.923821,0.371352
188.923821,0.371352
186.074600,0.378615
186.074600,0.378615
201.941748,0.530928
201.941748,0.530928
206.427221,0.519136
206.427221,0.519136
211.200000,0.308642
211.200000,0.308642
34.708520,0.468487
34.708520,0.468487
43.143255,0.401228
43.143255,0.401228
50.094135,0.333253
50.094135,0.333253
49.791332,0.314488
49.791332,0.314488
48.630491,0.316521
48.630491,0.316521
48.630491,0.316521
48.630491,0.316521
47.768014,0.323847
47.768014,0.323847
58.562874,0.226492
58.562874,0.226492
202.365039,0.480841
202.365039,0.480841
174.589286,0.277778
174.589286,0.277778
194.657980,0.439199
194.657980,0.439199
56.785714,0.246154
56.785714,0.246154
65.245902,0.212051
65.245902,0.212051
200.896130,0.473481
200.896130,0.473481
200.896130,0.473481
200.896130,0.473481
184.903581,0.334152
184.903581,0.334152
184.903581,0.334152
184.903581,0.334152
198.000000,0.497238
198.000000,0.497238
56.778523,0.208683
56.778523,0.208683
54.302671,0.317775
54.302671,0.317775
83.092784,0.168990
83.092784,0.168990
197.389985,0.443771
197.389985,0.443771
197.389985,0.443771
197.389985,0.443771
190.817942,0.407673
190.817942,0.407673
198.802395,0.498507
198.802395,0.498507
204.766839,0.548815
204.766839,0.548815
207.692308,0.541667
207.692308,0.541667
33.927577,0.341905
33.927577,0.341905
33.927577,0.341905
33.927577,0.341905
36.490630,0.487542
36.490630,0.487542
51.217184,0.320663
51.217184,0.320663
95.217391,0.146497
95.217391,0.146497
95.217391,0.146497
95.217391,0.146497
196.666667,0.441718
196.666667,0.441718

18,0.08
41,0.12
55,0.15
111,0.25
164,0.35
248,0.50
304,0.60
411,0.80
510,1.00


